title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url
Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka dan Aktivitas Menjaminkan Saham Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,4 Tahun 2024,28 Februari 2024,POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan -- POJK 4 Tahun 2024 Laporan Kepemilikan atau Setiap Perubahan Kepemilik.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan/POJK%204%20Tahun%202024%20Laporan%20Kepemilikan%20atau%20Setiap%20Perubahan%20Kepemilik.pdf
Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka dan Aktivitas Menjaminkan Saham Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,4 Tahun 2024,28 Februari 2024,POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan -- ABSTRAK POJK 4 TAHUN 2024 LAPORAN KEPEMILIKAN ATAU SETIAP PERUBAHAN.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan/ABSTRAK%20POJK%204%20TAHUN%202024%20LAPORAN%20KEPEMILIKAN%20ATAU%20SETIAP%20PERUBAHAN.pdf
Laporan Kepemilikan atau Setiap Perubahan Kepemilikan Saham Perusahaan Terbuka dan Aktivitas Menjaminkan Saham Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,4 Tahun 2024,28 Februari 2024,POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan -- FAQ POJK 4 TAHUN 2024 Laporan Kepemilikan atau Setiap Perubahan Kepem.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-4-Tahun-2024-Laporan-Kepemilikan-atau-Setiap-Perubahan-Kepemilikan-Saham-Perusahaan-Terbuka-dan-Aktivitas-Menjaminkan/FAQ%20POJK%204%20TAHUN%202024%20Laporan%20Kepemilikan%20atau%20Setiap%20Perubahan%20Kepem.pdf
Penyelenggaraan Inovasi Teknologi Sektor Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan.aspx,IKNB,Peraturan Lainnya,Peraturan OJK,3 Tahun 2024,19 Februari 2024,POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan -- POJK 3 Tahun 2024 Penyelenggaraan Inovasi Teknologi Sektor Keuangan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan/POJK%203%20Tahun%202024%20Penyelenggaraan%20Inovasi%20Teknologi%20Sektor%20Keuangan.pdf
Penyelenggaraan Inovasi Teknologi Sektor Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan.aspx,IKNB,Peraturan Lainnya,Peraturan OJK,3 Tahun 2024,19 Februari 2024,POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan -- Abstrak POJK 3 Tahun 2024 Penyelenggaraan Inovasi Teknologi Sektor Keuangan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan/Abstrak%20POJK%203%20Tahun%202024%20Penyelenggaraan%20Inovasi%20Teknologi%20Sektor%20Keuangan.pdf
Penyelenggaraan Inovasi Teknologi Sektor Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan.aspx,IKNB,Peraturan Lainnya,Peraturan OJK,3 Tahun 2024,19 Februari 2024,POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan -- FAQ POJK 3 Tahun 2024 Penyelenggaraan Inovasi Teknologi Sektor Keuangan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-3-2024-Penyelenggaraan-Inovasi-Teknologi-Sektor-Keuangan/FAQ%20POJK%203%20Tahun%202024%20Penyelenggaraan%20Inovasi%20Teknologi%20Sektor%20Keuangan.pdf
Penerapan Tata Kelola Syariah Bagi Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,"Bank Umum,  Perbankan Syariah",Peraturan OJK,2 Tahun 2024,16 Februari 2024,POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- POJK 2 Tahun 2024 Penerapan Tata Kelola Syariah Bagi Bank Umum Syariah dan Unit Usaha Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/POJK%202%20Tahun%202024%20Penerapan%20Tata%20Kelola%20Syariah%20Bagi%20Bank%20Umum%20Syariah%20dan%20Unit%20Usaha%20Syariah.pdf
Penerapan Tata Kelola Syariah Bagi Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,"Bank Umum,  Perbankan Syariah",Peraturan OJK,2 Tahun 2024,16 Februari 2024,POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- Abstrak POJK 2 Tahun 2024 Penerapan Tata Kelola Syariah Bagi Bank Umum Syariah dan Unit Usaha Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/Abstrak%20POJK%202%20Tahun%202024%20Penerapan%20Tata%20Kelola%20Syariah%20Bagi%20Bank%20Umum%20Syariah%20dan%20Unit%20Usaha%20Syariah.pdf
Penerapan Tata Kelola Syariah Bagi Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,"Bank Umum,  Perbankan Syariah",Peraturan OJK,2 Tahun 2024,16 Februari 2024,POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- FAQ POJK 2 Tahun 2024 Penerapan Tata Kelola Syariah Bagi Bank Umum Syariah dan Unit Usaha Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-2-Tahun-2024-Penerapan-Tata-Kelola-Syariah-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/FAQ%20POJK%202%20Tahun%202024%20Penerapan%20Tata%20Kelola%20Syariah%20Bagi%20Bank%20Umum%20Syariah%20dan%20Unit%20Usaha%20Syariah.pdf
Kualitas Aset Bank Perekonomian Rakyat,https://www.ojk.go.id/id/regulasi/Pages/Kualitas-Aset-Bank-Perekonomian-Rakyat.aspx,Perbankan,BPR,Peraturan OJK,1 Tahun 2024,11 Januari 2024,Kualitas-Aset-Bank-Perekonomian-Rakyat -- POJK 1 Tahun 2024 Kualitas Aset Bank Perekonomian Rakyat.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Kualitas-Aset-Bank-Perekonomian-Rakyat/POJK%201%20Tahun%202024%20Kualitas%20Aset%20Bank%20Perekonomian%20Rakyat.pdf
Kualitas Aset Bank Perekonomian Rakyat,https://www.ojk.go.id/id/regulasi/Pages/Kualitas-Aset-Bank-Perekonomian-Rakyat.aspx,Perbankan,BPR,Peraturan OJK,1 Tahun 2024,11 Januari 2024,Kualitas-Aset-Bank-Perekonomian-Rakyat -- Abstrak POJK 1 Tahun 2024 Kualitas Aset Bank Perekonomian Rakyat.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Kualitas-Aset-Bank-Perekonomian-Rakyat/Abstrak%20POJK%201%20Tahun%202024%20Kualitas%20Aset%20Bank%20Perekonomian%20Rakyat.pdf
Kualitas Aset Bank Perekonomian Rakyat,https://www.ojk.go.id/id/regulasi/Pages/Kualitas-Aset-Bank-Perekonomian-Rakyat.aspx,Perbankan,BPR,Peraturan OJK,1 Tahun 2024,11 Januari 2024,Kualitas-Aset-Bank-Perekonomian-Rakyat -- FAQ POJK 1 Tahun 2024 Kualitas Aset Bank Perekonomian Rakyat.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Kualitas-Aset-Bank-Perekonomian-Rakyat/FAQ%20POJK%201%20Tahun%202024%20Kualitas%20Aset%20Bank%20Perekonomian%20Rakyat.pdf
Penerapan Manajemen Risiko Bagi Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,"Bank Umum,  Perbankan Syariah",Surat Edaran OJK,25/SEOJK.03/2023,1 Januari 2024,Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- SEOJK 25-SEOJK.03-2023 Penerapan Manajemen Risiko Bagi Bank Umum Syariah dan Unit Usaha Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/SEOJK%2025-SEOJK.03-2023%20Penerapan%20Manajemen%20Risiko%20Bagi%20Bank%20Umum%20Syariah%20dan%20Unit%20Usaha%20Syariah.pdf
Penerapan Manajemen Risiko Bagi Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,"Bank Umum,  Perbankan Syariah",Surat Edaran OJK,25/SEOJK.03/2023,1 Januari 2024,Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- Abstrak SEOJK 25-SEOJK.03-2023 Penerapan Manajemen Risiko Bagi Bank Umum Syariah dan Unit Usaha Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/Abstrak%20SEOJK%2025-SEOJK.03-2023%20Penerapan%20Manajemen%20Risiko%20Bagi%20Bank%20Umum%20Syariah%20dan%20Unit%20Usaha%20Syariah.pdf
Penerapan Manajemen Risiko Bagi Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,"Bank Umum,  Perbankan Syariah",Surat Edaran OJK,25/SEOJK.03/2023,1 Januari 2024,Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- FAQ SEOJK 25-SEOJK.03-2023. Penerapan Manajemen Risiko Bagi Bank Umum Syariah dan Unit Usaha Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Manajemen-Risiko-Bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/FAQ%20SEOJK%2025-SEOJK.03-2023.%20Penerapan%20Manajemen%20Risiko%20Bagi%20Bank%20Umum%20Syariah%20dan%20Unit%20Usaha%20Syariah.pdf
Laporan Keuangan Bulanan Badan Penyelenggara Jaminan Sosial dan Laporan Keuangan Bulanan Dana Jaminan Sosial,https://www.ojk.go.id/id/regulasi/Pages/Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial.aspx,IKNB,Peraturan Lainnya,Surat Edaran OJK,22/SEOJK.05/2023,1 Januari 2024,Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial -- SEOJK 22-SEOJK.05-2023. Laporan Keuangan Bulanan Badan Penyelenggara Jaminan Sosial Dan Laporan Keuangan Bulanan Dana Jaminan Sosial.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial/SEOJK%2022-SEOJK.05-2023.%20Laporan%20Keuangan%20Bulanan%20Badan%20Penyelenggara%20Jaminan%20Sosial%20Dan%20Laporan%20Keuangan%20Bulanan%20Dana%20Jaminan%20Sosial.pdf
Laporan Keuangan Bulanan Badan Penyelenggara Jaminan Sosial dan Laporan Keuangan Bulanan Dana Jaminan Sosial,https://www.ojk.go.id/id/regulasi/Pages/Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial.aspx,IKNB,Peraturan Lainnya,Surat Edaran OJK,22/SEOJK.05/2023,1 Januari 2024,Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial -- Abstrak 22-SEOJK.05-2023. Laporan Keuangan Bulanan Badan Penyelenggara Jaminan Sosial Dan Laporan Keuangan Bulanan Dana Jaminan Sosial.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial/Abstrak%2022-SEOJK.05-2023.%20Laporan%20Keuangan%20Bulanan%20Badan%20Penyelenggara%20Jaminan%20Sosial%20Dan%20Laporan%20Keuangan%20Bulanan%20Dana%20Jaminan%20Sosial.pdf
Laporan Keuangan Bulanan Badan Penyelenggara Jaminan Sosial dan Laporan Keuangan Bulanan Dana Jaminan Sosial,https://www.ojk.go.id/id/regulasi/Pages/Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial.aspx,IKNB,Peraturan Lainnya,Surat Edaran OJK,22/SEOJK.05/2023,1 Januari 2024,Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial -- FAQ 22-SEOJK.05-2023. Laporan Keuangan Bulanan Badan Penyelenggara Jaminan Sosial Dan Laporan Keuangan Bulanan Dana Jaminan Sosial.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Laporan-Keuangan-Bulanan-Badan-Penyelenggara-Jaminan-Sosial-dan-Laporan-Keuangan-Bulanan-Dana-Jaminan-Sosial/FAQ%2022-SEOJK.05-2023.%20Laporan%20Keuangan%20Bulanan%20Badan%20Penyelenggara%20Jaminan%20Sosial%20Dan%20Laporan%20Keuangan%20Bulanan%20Dana%20Jaminan%20Sosial.pdf
Penetapan Status dan Tindak Lanjut Pengawasan Bank Perekonomian Rakyat dan Bank Perekonomian Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS.aspx,Perbankan,"BPR,  Perbankan Syariah",Peraturan OJK,28 Tahun 2023,31 Desember 2023,POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS -- Salinan POJK Nomor 28 Tahun 2023.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS/Salinan%20POJK%20Nomor%2028%20Tahun%202023.pdf
Penetapan Status dan Tindak Lanjut Pengawasan Bank Perekonomian Rakyat dan Bank Perekonomian Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS.aspx,Perbankan,"BPR,  Perbankan Syariah",Peraturan OJK,28 Tahun 2023,31 Desember 2023,POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS -- Abstrak POJK 28 Tahun 2023 Penetapan Status dan Tindak Lanjut Pengawasan Bank Perekonomian Rakyat dan Bank Perekonomian Rakyat Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS/Abstrak%20POJK%2028%20Tahun%202023%20Penetapan%20Status%20dan%20Tindak%20Lanjut%20Pengawasan%20Bank%20Perekonomian%20Rakyat%20dan%20Bank%20Perekonomian%20Rakyat%20Syariah.pdf
Penetapan Status dan Tindak Lanjut Pengawasan Bank Perekonomian Rakyat dan Bank Perekonomian Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS.aspx,Perbankan,"BPR,  Perbankan Syariah",Peraturan OJK,28 Tahun 2023,31 Desember 2023,POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS -- FAQ POJK 28 Tahun 2023 Penetapan Status dan Tindak Lanjut Pengawasan Bank Perekonomian Rakyat dan Bank Perekonomian Rakyat Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-28-Tahun-2023-Penetapan-Status-dan-Tindak-Lanjut-Pengawasan-BPR-dan-BPRS/FAQ%20POJK%2028%20Tahun%202023%20Penetapan%20Status%20dan%20Tindak%20Lanjut%20Pengawasan%20Bank%20Perekonomian%20Rakyat%20dan%20Bank%20Perekonomian%20Rakyat%20Syariah.pdf
Pengomunikasian Hal Audit Utama Dalam Laporan Akuntan Publik Atas Laporan Keuangan Yang Diaudit di Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,30 Tahun 2023,29 Desember 2023,Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal -- Salinan POJK Nomor 30 Tahun 2023.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal/Salinan%20POJK%20Nomor%2030%20Tahun%202023.pdf
Pengomunikasian Hal Audit Utama Dalam Laporan Akuntan Publik Atas Laporan Keuangan Yang Diaudit di Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,30 Tahun 2023,29 Desember 2023,Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal -- Abstrak POJK Nomor 30 Tahun 2023.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal/Abstrak%20POJK%20Nomor%2030%20Tahun%202023.pdf
Pengomunikasian Hal Audit Utama Dalam Laporan Akuntan Publik Atas Laporan Keuangan Yang Diaudit di Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,30 Tahun 2023,29 Desember 2023,Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal -- FAQ POJK Nomor 30 Tahun 2023.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengomunikasian-Hal-Audit-Utama-Dalam-Laporan-Akuntan-Publik-Atas-Laporan-Keuangan-Yang-Diaudit-di-Pasar-Modal/FAQ%20POJK%20Nomor%2030%20Tahun%202023.pdf
Pembelian Kembali Saham yang Dikeluarkan oleh Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka-.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,29 Tahun 2023,29 Desember 2023,Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka- -- POJK 29 Tahun 2023 Pembelian Kembali Saham Yang Dikeluarkan Oleh Perusahaan Terbuka.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka-/POJK%2029%20Tahun%202023%20Pembelian%20Kembali%20Saham%20Yang%20Dikeluarkan%20Oleh%20Perusahaan%20Terbuka.pdf
Pembelian Kembali Saham yang Dikeluarkan oleh Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka-.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,29 Tahun 2023,29 Desember 2023,Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka- -- Abstrak POJK Nomor 29 Tahun 2023 Pembelian Kembali Saham Yang Dikeluarkan Oleh Perusahaan Terbuka.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka-/Abstrak%20POJK%20Nomor%2029%20Tahun%202023%20Pembelian%20Kembali%20Saham%20Yang%20Dikeluarkan%20Oleh%20Perusahaan%20Terbuka.pdf
Pembelian Kembali Saham yang Dikeluarkan oleh Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka-.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,29 Tahun 2023,29 Desember 2023,Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka- -- FAQ POJK Nomor 29 Tahun 2023 Pembelian Kembali Saham Yang Dikeluarkan Oleh Perusahaan Terbuka.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pembelian-Kembali-Saham-yang-Dikeluarkan-oleh-Perusahaan-Terbuka-/FAQ%20POJK%20Nomor%2029%20Tahun%202023%20Pembelian%20Kembali%20Saham%20Yang%20Dikeluarkan%20Oleh%20Perusahaan%20Terbuka.pdf
Penyelenggaraan Usaha Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/Penyelenggaraan-Usaha-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Peraturan OJK,27 Tahun 2023,27 Desember 2023,Penyelenggaraan-Usaha-Dana-Pensiun -- POJK 27 Tahun 2023 Penyelenggaraan Usaha Dana Pensiun.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyelenggaraan-Usaha-Dana-Pensiun/POJK%2027%20Tahun%202023%20Penyelenggaraan%20Usaha%20Dana%20Pensiun.pdf
Penyelenggaraan Usaha Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/Penyelenggaraan-Usaha-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Peraturan OJK,27 Tahun 2023,27 Desember 2023,Penyelenggaraan-Usaha-Dana-Pensiun -- Abstrak POJK 27 Tahun 2023 Penyelenggaraan Usaha Dana Pensiun.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyelenggaraan-Usaha-Dana-Pensiun/Abstrak%20POJK%2027%20Tahun%202023%20Penyelenggaraan%20Usaha%20Dana%20Pensiun.pdf
Penyelenggaraan Usaha Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/Penyelenggaraan-Usaha-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Peraturan OJK,27 Tahun 2023,27 Desember 2023,Penyelenggaraan-Usaha-Dana-Pensiun -- FAQ POJK 27 Tahun 2023 Penyelenggaraan Usaha Dana Pensiun.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyelenggaraan-Usaha-Dana-Pensiun/FAQ%20POJK%2027%20Tahun%202023%20Penyelenggaraan%20Usaha%20Dana%20Pensiun.pdf
Pengguna Standar Akuntansi Keuangan Internasional di Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/Pengguna-Standar-Akuntansi-Keuangan-Internasional-di-Pasar-Modal.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,26 Tahun 2023,22 Desember 2023,Pengguna-Standar-Akuntansi-Keuangan-Internasional-di-Pasar-Modal -- POJK 26 Tahun 2023 Pengguna Standar Akuntansi Keuangan Internasional di Pasar Modal.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pengguna-Standar-Akuntansi-Keuangan-Internasional-di-Pasar-Modal/POJK%2026%20Tahun%202023%20Pengguna%20Standar%20Akuntansi%20Keuangan%20Internasional%20di%20Pasar%20Modal.pdf
