title,filename,altlink
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 13/POJK.05/2014 tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,1. POJK No. 62 Perubahan atas POJK No. 13 tentang Penyelenggaraan Usaha LKM.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-13POJK.052014-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/1.%20POJK%20No.%2062%20Perubahan%20atas%20POJK%20No.%2013%20tentang%20Penyelenggaraan%20Usaha%20LKM.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 13/POJK.05/2014 tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,2. Penjelasan POJK No. 62.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-13POJK.052014-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/2.%20Penjelasan%20POJK%20No.%2062.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 13/POJK.05/2014 tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,3. Lampiran I.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-13POJK.052014-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/3.%20Lampiran%20I.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 13/POJK.05/2014 tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,4. Lampiran II .pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-13POJK.052014-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/4.%20Lampiran%20II%20.pdf
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 13/POJK.05/2014 tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,5. Lampiran III.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-Peraturan-Otoritas-Jasa-Keuangan-Nomor-13POJK.052014-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/5.%20Lampiran%20III.pdf
Perubahan atas POJK Nomor 13/POJK.05/2014 tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,SALINAN-POJK Penyelenggaraan Usaha LKM.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-atas-POJK-Nomor-13POJK.052014-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/SALINAN-POJK%20Penyelenggaraan%20Usaha%20LKM.pdf
Akad Yang Digunakan dalam Penerbitan Efek Syariah di Pasar Modal,SALINAN-POJK.53 Akad Yang Digunakan Dalam Penerbitan Efek Syariah Di Pasar Modal.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Akad-Yang-Digunakan-dalam-Penerbitan-Efek-Syariah-di-Pasar-Modal/SALINAN-POJK.53%20Akad%20Yang%20Digunakan%20Dalam%20Penerbitan%20Efek%20Syariah%20Di%20Pasar%20Modal.pdf
POJK tentang Perubahan atas Peraturan Otoritas Jasa Keuangan tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,pojk 62-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perubahan-atas-Peraturan-OJK-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/pojk%2062-2015.pdf
POJK tentang Perubahan Atas Peraturan Otoritas Jasa Keuangan tentang Perizinan Usaha dan Kelembagaan Lembaga Keuangan Mikro,pojk 61-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perubahan-Atas-Peraturan-OJK--tentang-Perizinan-Usaha-dan-Kelembagaan-Lembaga-Keuangan-Mikro/pojk%2061-2015.pdf
POJK tentang Keterbukaan Informasi Pemegang Saham Tertentu,SALINAN - POJK  60. Keterbukaan Informasi Pemegang Saham Tertentu.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Keterbukaan-Informasi-Pemegang-Saham-Tertentu/SALINAN%20-%20POJK%20%2060.%20Keterbukaan%20Informasi%20Pemegang%20Saham%20Tertentu.pdf
POJK tentang Publikasi oleh Perusahaan Pemeringkat Efek,SALINAN -POJK  59. Publikasi Oleh Perusahaan Pemeringkat Efek.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Publikasi-oleh-Perusahaan-Pemeringkat-Efek/SALINAN%20-POJK%20%2059.%20Publikasi%20Oleh%20Perusahaan%20Pemeringkat%20Efek.pdf
POJK tentang Pemeliharaan Dokumen oleh Perusahaan Pemeringkat Efek,SALINAN-POJK  58. Pemeliharaan Dokumen Oleh Perusahaan Pemeringkat Efek.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pemeliharaan-Dokumen-oleh-Perusahaan-Pemeringkat-Efek/SALINAN-POJK%20%2058.%20Pemeliharaan%20Dokumen%20Oleh%20Perusahaan%20Pemeringkat%20Efek.pdf
POJK tentang Laporan Perusahaan Pemeringkat Efek,SALINAN-POJK  57. Laporan Perusahaan Pemeringkat Efek.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Laporan-Perusahaan-Pemeringkat-Efek/SALINAN-POJK%20%2057.%20Laporan%20Perusahaan%20Pemeringkat%20Efek.pdf
POJK tentang Pembentukan dan Pedoman Penyusunan Piagam Unit Audit Internal,SALINAN-POJK  56. Pembentukan dan Pedoman Penyusunan Piagam Unit Audit Internal.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembentukan-dan-Pedoman-Penyusunan-Piagam-Unit-Audit-Internal/SALINAN-POJK%20%2056.%20Pembentukan%20dan%20Pedoman%20Penyusunan%20Piagam%20Unit%20Audit%20Internal.pdf
POJK tentang Pembentukan dan Pedoman Pelaksana Kerja Komite Audit,SALINAN-POJK  55. Pembentukan dan Pedoman Pelaksanaan Kerja Komite Audit.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembentukan-dan-Pedoman-Pelaksana-Kerja-Komite-Audit/SALINAN-POJK%20%2055.%20Pembentukan%20dan%20Pedoman%20Pelaksanaan%20Kerja%20Komite%20Audit.pdf
POJK tentang Penawaran Tender Sukarela,SALINAN-POJK  54. Penawaran Tender Sukarela.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penawaran-Tender-Sukarela/SALINAN-POJK%20%2054.%20Penawaran%20Tender%20Sukarela.pdf
POJK tentang Akad yang Digunakan dalam Penerbitan Efek Syariah di Pasar Modal,SALINAN - POJK  53. Akad Yang Digunakan Dalam Penerbitan Efek Syariah Di Pasar Modal.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Akad-yang-Digunakan-dalam-Penerbitan-Efek-Syariah-di-Pasar-Modal/SALINAN%20-%20POJK%20%2053.%20Akad%20Yang%20Digunakan%20Dalam%20Penerbitan%20Efek%20Syariah%20Di%20Pasar%20Modal.pdf
POJK tentang Pedoman Perjanjian Pemeringkatan,SALINAN-POJK  52. Pedoman Perjanjian Pemeringkatan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Perjanjian-Pemeringkatan/SALINAN-POJK%20%2052.%20Pedoman%20Perjanjian%20Pemeringkatan.pdf
POJK tentang Perizinan Wakil Agen Penjual Efek Reksa Dana,SALINAN-POJK  50. Perizinan Wakil Agen Penjual Efek Reksa Dana.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perizinan-Wakil-Agen-Penjual-Efek-Reksa-Dana/SALINAN-POJK%20%2050.%20Perizinan%20Wakil%20Agen%20Penjual%20Efek%20Reksa%20Dana.pdf
POJK tentang Reksa Dana Berbentuk Kontrak Investasi Kolektif yang Unit Penyertaannya Diperdagangkan di Bursa Efek,SALINAN-POJK  49.  SALINAN - Reksa Dana Berbentuk Kontrak Investasi Kolektif.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Reksa-Dana-Berbentuk-Kontrak-Investasi-Kolektif-yang-Unit-Penyertaannya-Diperdagangkan-di-Bursa-Efek/SALINAN-POJK%20%2049.%20%20SALINAN%20-%20Reksa%20Dana%20Berbentuk%20Kontrak%20Investasi%20Kolektif.pdf
"POJK tentang Pedoman Pengelolaan Reksa Dana Terproteksi, Reksa Dana dengan Penjaminan, dan Reksa Dana Indeks","SALINAN RF -POJK  48. Pedoman  Reksa Dana Terproteksi,  Penjaminan, dan  Indeks.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Pengelolaan-Reksa-Dana-Terproteksi,-Reksa-Dana-dengan-Penjaminan,-dan-Reksa-Dana-Indeks/SALINAN%20RF%20-POJK%20%2048.%20Pedoman%20%20Reksa%20Dana%20Terproteksi,%20%20Penjaminan,%20dan%20%20Indeks.pdf"
POJK tentang Pedoman Pengumuman Harian Nilai Aktiva Bersih Reksa Dana Terbuka,SALINAN - POJK  47. Pedoman Pengumuman Harian NAB Reksa Dana Terbuka.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Pengumuman-Harian-Nilai-Aktiva-Bersih-Reksa-Dana-Terbuka/SALINAN%20-%20POJK%20%2047.%20Pedoman%20Pengumuman%20Harian%20NAB%20Reksa%20Dana%20Terbuka.pdf
POJK tentang Sertifikasi Kompetensi Kerja bagi Anggota Direksi dan Anggota Dewan Komisaris Bank Perkreditan Rakyat dan Bank Perkreditan Rakyat Syariah,pojk 44-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Sertifikasi-Kompetensi-Kerja-bagi-Anggota-Direksi-dan-Anggota-Dewan-Komisaris-BPR-dan-BPRS/pojk%2044-2015.pdf
POJK tentang Penetapan Systemically Important Bank dan Capital Surcharge,SALINAN-POJK D-SIB F.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penetapan-Systemically-Important-Bank-dan-Capital-Surcharge/SALINAN-POJK%20D-SIB%20F.pdf
POJK tentang Penerapan Tata Kelola dalam Pemberian Remunerasi bagi Bank Umum,SALINAN-POJK REMUNERASI F.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Tata-Kelola-dalam-Pemberian-Remunerasi-bagi-Bank-Umum/SALINAN-POJK%20REMUNERASI%20F.pdf
POJK tentang Pedoman Perilaku Manajer Investasi,pojk 43-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Perilaku-Manajer-Investasi/pojk%2043-2015.pdf
POJK tentang Tata Cara Penetapan Pengelola Statuter pada Lembaga Jasa Keuangan,pojk 41-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan/pojk%2041-2015.pdf
POJK tentang Pembinaan dan Pengawasan Lembaga Pembiayaan Ekspor Indonesia,pojk 40-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembinaan-dan-Pengawasan-Lembaga-Pembiayaan-Ekspor-Indonesia/pojk%2040-2015.pdf
POJK tentang Penerapan Program Anti Pencucian Uang dan Pencegahan Pendanaan Terorisme oleh Penyedia Jasa Keuangan di Sektor Industri Keuangan Non-Bank,pojk 39-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Program-Anti-Pencucian-Uang-dan-Pencegahan-Pendanaan-Terorisme-oleh-Penyedia-Jasa-Keuangan-di-IKNB/pojk%2039-2015.pdf
"POJK tentang Pendaftaran dan Pengawasan Konsultan Aktuaria, Akuntan Publik, dan Penilai yang Melakukan Kegiatan di Industri Keuangan Non-Bank",POJK 38-2015 pendaftaran dan pengawasan profesi IKNB.pdf,"https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pendaftaran-dan-Pengawasan-Konsultan-Aktuaria,-Akuntan-Publik,-dan-Penilai-yang-Melakukan-Kegiatan-di-IKNB/POJK%2038-2015%20pendaftaran%20dan%20pengawasan%20profesi%20IKNB.pdf"
POJK tentang Pemeriksaan Langsung Perusahaan Modal Ventura,pojk 37-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pemeriksaan-Langsung-Perusahaan-Modal-Ventura/pojk%2037-2015.pdf
POJK tentang Tata Kelola Perusahaan yang Baik bagi Perusahaan Modal Ventura,pojk 36-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Tata-Kelola-Perusahaan-yang-Baik-bagi-Perusahaan-Modal-Ventura/pojk%2036-2015.pdf
POJK tentang Penyelenggaraan Usaha Perusahaan Modal Ventura,pojk 35-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penyelenggaraan-Usaha-Perusahaan-Modal-Ventura/pojk%2035-2015.pdf
POJK tentang Perizinan Usaha dan Kelembagaan Perusahaan Modal Ventura,pojk 34-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Modal-Ventura/pojk%2034-2015.pdf
POJK tentang Kewajiban Pemenuhan Rasio Kecukupan Likuiditas (Liquidity Coverage Ratio) bagi Bank Umum,SALINAN-POJK LCR .pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kewajiban-Pemenuhan-Rasio-Kecukupan-Likuiditas-(Liquidity-Coverage-Ratio)-bagi-Bank-Umum/SALINAN-POJK%20LCR%20.pdf
SEOJK tentang Produk dan Aktivitas Bank Pembiayaan Rakyat Syariah,seojk 37-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Produk-dan-Aktivitas-Bank-Pembiayaan-Rakyat-Syariah/seojk%2037-2015.pdf
SEOJK tentang Produk dan Aktivitas Bank Umum Syariah dan Unit Usaha Syariah,seojk 36-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Produk-dan-Aktivitas-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/seojk%2036-2015.pdf
POJK tentang Bentuk dan Isi Prospektus dalam Rangka Penambahan Modal Perusahaan Terbuka dengan Memberikan Hak Memesan Efek Terlebih Dahulu,pojk 33-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Bentuk-dan-Isi-Prospektus-dalam-Rangka-Penambahan-Modal-Perusahaan-Terbuka-/pojk%2033-2015.pdf
POJK tentang Penambahan Modal Perusahaan Terbuka dengan Memberikan Hak Memesan Efek Terlebih Dahulu,pojk 32-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penambahan-Modal-Perusahaan-Terbuka-dengan-Memberikan-Hak-Memesan-Efek-Terlebih-Dahulu-/pojk%2032-2015.pdf
POJK tentang Keterbukaan Atas Informasi atau Fakta Material oleh Emiten atau Perusahaan Publik,SALINAN-POJK Keterbukaan Informasi Emiten.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Keterbukaan-Atas-Informasi-atau-Fakta-Material-oleh-Emiten-atau-Perusahaan-Publik/SALINAN-POJK%20Keterbukaan%20Informasi%20Emiten.pdf
POJK tentang Laporan Realisasi Penggunaan Dana Hasil Penawaran Umum,SALINAN-POJK Laporan Realisasi Penggunaan Dana.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Laporan-Realisasi-Penggunaan-Dana-Hasil-Penawaran-Umum/SALINAN-POJK%20Laporan%20Realisasi%20Penggunaan%20Dana.pdf
POJK tentang Emiten atau Perusahaan Publik yang Dikecualikan dari Kewajiban Pelaporan dan Pengumuman,pojk 29-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Emiten-atau-Perusahaan-Publik-yang-Dikecualikan-dari-Kewajiban-Pelaporan-dan-Pengumuman-/pojk%2029-2015.pdf
Perhitungan Aset Tertimbang Menurut Risiko untuk Risiko Kredit dengan Menggunakan Pendekatan Standar bagi Bank Umum Syariah,SALINAN-Risiko Kredit - Batang Tubuh-DPBS.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perhitungan-Aset-Tertimbang-Menurut-Risiko-untuk-Risiko-Kredit-dengan-Menggunakan-Pendekatan-Standar-bagi-Bank-Umum-Syariah/SALINAN-Risiko%20Kredit%20-%20Batang%20Tubuh-DPBS.pdf
Perhitungan Aset Tertimbang Menurut Risiko untuk Risiko Kredit dengan Menggunakan Pendekatan Standar bagi Bank Umum Syariah,Lampiran 1.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perhitungan-Aset-Tertimbang-Menurut-Risiko-untuk-Risiko-Kredit-dengan-Menggunakan-Pendekatan-Standar-bagi-Bank-Umum-Syariah/Lampiran%201.pdf
Perhitungan Aset Tertimbang Menurut Risiko untuk Risiko Kredit dengan Menggunakan Pendekatan Standar bagi Bank Umum Syariah,Lampiran2 SALINAN-Risiko Kredit-DPBS.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perhitungan-Aset-Tertimbang-Menurut-Risiko-untuk-Risiko-Kredit-dengan-Menggunakan-Pendekatan-Standar-bagi-Bank-Umum-Syariah/Lampiran2SALINAN-RisikoKredit-DPBS.pdf
SEOJK tentang Perhitungan Aset Tertimbang Menurut Risiko untuk Risiko Pasar dengan Menggunakan Metode Standar bagi Bank Umum Syariah,seojk 35-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Perhitungan-ATMR-untuk-Risiko-Pasar-dengan-Menggunakan-Metode-Standar-bagi-Bank-Umum-Syariah/seojk%2035-2015.pdf
POJK tentang Penyidikan Tindak Pidana di Sektor Jasa Keuangan Tahun 2015,SALINAN-POJK PENYIDIKAN.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penyidikan-Tindak-Pidana-di-Sektor-Jasa-Keuangan-Tahun-2015/SALINAN-POJK%20PENYIDIKAN.pdf
"POJK tentang Pembubaran, Likuidasi, dan Kepailitan Perusahaan Asuransi, Perusahaan Asuransi Syariah, Perusahaan Reasuransi, dan Perusahaan Reasuransi Syariah",pojk 28-2015.pdf,"https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembubaran,-Likuidasi,-dan-Kepailitan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-Reasuransi-Syariah-/pojk%2028-2015.pdf"
POJK tentang Kegiatan Usaha Bank Berupa Penitipan dengan Pengelolaan (Trust),POJK 27-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kegiatan-Usaha-Bank-Berupa-Penitipan-dengan-Pengelolaan-(Trust)/POJK%2027-2015.pdf
POJK tentang Kewajiban Penyediaan Modal Minimum Terintegrasi Bagi Konglomerasi Keuangan,pojk 26-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-Terintegrasi-Bagi-Konglomerasi-Keuangan/pojk%2026-2015.pdf
POJK tentang Penyampaian Informasi Nasabah Asing Terkait Perpajakan kepada Negara Mitra atau Yurisdiksi Mitra,SALINAN- Rancangan POJK Penyampaian Informasi Nasabah Asing Terkait Perpajakan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penyampaian-Informasi-Nasabah-Asing-Terkait-Perpajakan-kepada-Negara-Mitra-atau-Yurisdiksi-Mitra/SALINAN-%20Rancangan%20POJK%20Penyampaian%20Informasi%20Nasabah%20Asing%20Terkait%20Perpajakan.pdf
POJK tentang Produk dan Aktivitas Bank Syariah dan Unit Usaha Syariah,SALINAN-POJK 24 Produk Aktiivitas Bank Syariah dan Unit Usaha Syariah .pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah/SALINAN-POJK%2024%20Produk%20Aktiivitas%20Bank%20Syariah%20dan%20Unit%20Usaha%20Syariah%20.pdf
Produk dan Aktivitas Bank Syariah dan Unit Usaha Syariah,pojk-nomor-4-pojk-03-2015-produk-aktivitas-bank-syariah-uus.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah/pojk-nomor-4-pojk-03-2015-produk-aktivitas-bank-syariah-uus.pdf
POJK tentang Produk Asuransi dan Pemasaran Produk Asuransi,pojk 23-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Produk-Asuransi-dan-Pemasaran-Produk-Asuransi/pojk%2023-2015.pdf
Penerapan Pedoman Tata Kelola Perusahaan Terbuka,pojk-nomor-21042014-penerapan-pedoman-tata-kelola-pt.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka/pojk-nomor-21042014-penerapan-pedoman-tata-kelola-pt.pdf
SEOJK tentang Pedoman Tata Kelola Perusahaan Terbuka,seojk 32-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Pedoman-Tata-Kelola-Perusahaan-Terbuka/seojk%2032-2015.pdf
POJK tentang Penerapan Pedoman Tata Kelola Perusahaan Terbuka,SALINAN- POJK Tata Kelola - PM.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka/SALINAN-%20POJK%20Tata%20Kelola%20-%20PM.pdf
"SEOJK tentang Batas Retensi Sendiri, Besar Dukungan Reasuransi, dan Laporan Program Reasuransi atau Retrosesi",seojk 31-2015.pdf,"https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Batas-Ratensi-Sendiri,-Besar-Dukungan-Reasuransi,-dan-Laporan-Program-Reasuransi-atau-Retrosesi/seojk%2031-2015.pdf"
POJK tentang Penerapan Manajemen Risiko bagi Bank Perkreditan Rakyat,SALINAN-POJK Manajemen Risiko BPR .pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Manajemen-Risiko-bagi-Bank-Perkreditan-Rakyat/SALINAN-POJK%20Manajemen%20Risiko%20BPR%20.pdf
Penerbitan dan Persyaratan Reksa Dana Syariah,POJK.19 Reksa Dana Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Reksa-Dana-Syariah-2015/POJK.19%20Reksa%20Dana%20Syariah.pdf
Penerbitan dan Persyaratan Efek Beragun Aset Syariah,POJK.20 EBA Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah/POJK.20%20EBA%20Syariah.pdf
Penerbitan dan Persyaratan Efek Beragun Aset Syariah,Penjelasan POJK.20 EBA Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah/Penjelasan%20POJK.20%20EBA%20Syariah.pdf
Ahli Syariah Pasar Modal,pojk nomor 16042015 - ahli syariah pasar modal.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Ahli-Syariah-Pasar-Modal-2015/pojk-nomor-16042015-ahli-syariah-pasar-modal.pdf
Penerbitan dan Persyaratan Efek Syariah Berupa Saham oleh Emiten Syariah atau Perusahaan Publik Syariah,pojk 17 04 2015 - penerbitan persyaratan efek syariah berupa sahaM emiten syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Syariah-Berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah/pojk17042015-penerbitan-persyaratan-efek-syariah-berupa-saham-emiten-syariah.pdf
Penerbitan dan Persyaratan Sukuk,pojk18042015 - penerbitan persyaratan sukuk.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Sukuk/pojk18042015-penerbitan-persyaratan-sukuk.pdf
Penerapan Prinsip Syariah di Pasar Modal,SALINAN-POJK.15 Prinsip Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Prinsip-Syariah-di-Pasar-Modal/SALINAN-POJK.15%20Prinsip%20Syariah.pdf
POJK tentang Penerbitan dan Persyaratan Efek Beragun Aset Syariah,SALINAN-POJK.20 Efek Beragun AS.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah/SALINAN-POJK.20%20Efek%20Beragun%20AS.pdf
POJK tentang Penerbitan dan Persyaratan Reksa Dana Syariah,SALINAN-POJK.19 REKSA DANA SYARIAH.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerbitan-dan-Persyaratan-Reksa-Dana-Syariah/SALINAN-POJK.19%20REKSA%20DANA%20SYARIAH.pdf
POJK tentang Penerbitan dan Persyaratan Sukuk,SALINAN-POJK.18 Sukuk.rev.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerbitan-dan-Persyaratan-Sukuk/SALINAN-POJK.18%20Sukuk.rev.pdf
POJK tentang Penerbitan dan Persyaratan Efek Syariah berupa Saham oleh Emiten Syariah atau Perusahaan Publik Syariah,SALINAN-POJK.17 Saham Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerbitan-dan-Persyaratan-Efek-Syariah-berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah/SALINAN-POJK.17%20Saham%20Syariah.pdf
POJK tentang Ahli Syariah Pasar Modal,SALINAN-POJK.16 Ahli Syariah PM.rev.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Ahli-Syariah-Pasar-Modal/SALINAN-POJK.16%20Ahli%20Syariah%20PM.rev.pdf
POJK tentang Penerapan Prinsip Syariah di Pasar Modal,SALINAN-POJK.15 Prinsip Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Prinsip-Syariah-di-Pasar-Modal/SALINAN-POJK.15%20Prinsip%20Syariah.pdf
POJK tentang Retensi Sendiri dan Dukungan Reasuransi dalam Negeri,pojk 14-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Retensi-Sendiri-dan-Dukungan-Reasuransi-dalam-Negeri/pojk%2014-2015.pdf
Iuran Keanggotan Bank Kustodian untuk Dana Perlindungan Pemodal,SALINAN-SE OJK tentang Iuran BK-KEPM.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Iuran-Keanggotan-Bank-Kustodian-untuk-Dana-Perlindungan-Pemodal/SALINAN-SE%20OJK%20tentang%20Iuran%20BK-KEPM.pdf
SEOJK tentang Iuran Keanggotaan Bank Kustodian untuk Dana Perlindungan Sosial,SALINAN-SE OJK tentang Iuran BK-KEPM.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Iuran-Keanggotaan-Bank-Kustodian-untuk-Dana-Perlindungan-Sosial/SALINAN-SE%20OJK%20tentang%20Iuran%20BK-KEPM.pdf
SEOJK tentang Laporan Keuangan Lembaga Keuangan Mikro,seojk 29-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/SEOJK-tentang-Laporan-Keuangan-Lembaga-Keuangan-Mikro/seojk%2029-2015.pdf
